sort,segment,position,field,datatype,HL7 table,table identifier,version,source,count,2611,,
PV2-36-2.4-HL70136,PV2,36,PV2-36,ID,HL70136,0136,2.4,Frank,2,,,
PV2-36-2.4-HL70136,PV2,36,PV2-36,ID,HL70136,0136,2.4,IGAMT,2,,,
PV2-36-2.5-HL70136,PV2,36,PV2-36,ID,HL70136,0136,2.5,Frank,1,,,
PV2-36-2.5.1-HL70136,PV2,36,PV2-36,ID,HL70136,0136,2.5.1,Frank,1,,,
PV2-36-2.6-HL70136,PV2,36,PV2-36,ID,HL70136,0136,2.6,Frank,2,,,
PV2-36-2.6-HL70136,PV2,36,PV2-36,ID,HL70136,0136,2.6,IGAMT,2,,,
PV2-36-2.7-HL70136,PV2,36,PV2-36,ID,HL70136,0136,2.7,Frank,1,,,
PV2-36-2.7.1-HL70136,PV2,36,PV2-36,ID,HL70136,0136,2.7.1,Frank,2,,,
PV2-36-2.7.1-HL70136,PV2,36,PV2-36,ID,HL70136,0136,2.7.1,IGAMT,2,,,
PV2-36-2.8-HL70136,PV2,36,PV2-36,ID,HL70136,0136,2.8,Frank,1,,,
PV2-36-2.8.1-HL70136,PV2,36,PV2-36,ID,HL70136,0136,2.8.1,Frank,1,,,
PV2-36-2.8.2-HL70136,PV2,36,PV2-36,ID,HL70136,0136,2.8.2,Frank,1,,,
PV2-37-2.3-HL70136,PV2,37,PV2-37,ID,HL70136,0136,2.3,Frank,1,,,
PV2-37-2.3.1-HL70136,PV2,37,PV2-37,ID,HL70136,0136,2.3.1,Frank,1,,,
PV2-37-2.4-HL70136,PV2,37,PV2-37,ID,HL70136,0136,2.4,Frank,1,,,
PV2-37-2.5-HL70136,PV2,37,PV2-37,ID,HL70136,0136,2.5,Frank,2,,,
PV2-37-2.5-HL70136,PV2,37,PV2-37,ID,HL70136,0136,2.5,IGAMT,2,,,
PV2-37-2.5.1-HL70136,PV2,37,PV2-37,ID,HL70136,0136,2.5.1,Frank,1,,,
PV2-37-2.6-HL70136,PV2,37,PV2-37,ID,HL70136,0136,2.6,Frank,1,,,
PV2-37-2.7-HL70136,PV2,37,PV2-37,ID,HL70136,0136,2.7,Frank,2,,,
PV2-37-2.7-HL70136,PV2,37,PV2-37,ID,HL70136,0136,2.7,IGAMT,2,,,
PV2-37-2.7.1-HL70136,PV2,37,PV2-37,ID,HL70136,0136,2.7.1,Frank,1,,,
PV2-37-2.8-HL70136,PV2,37,PV2-37,ID,HL70136,0136,2.8,Frank,1,,,
PV2-37-2.8.1-HL70136,PV2,37,PV2-37,ID,HL70136,0136,2.8.1,Frank,1,,,
PV2-37-2.8.2-HL70136,PV2,37,PV2-37,ID,HL70136,0136,2.8.2,Frank,1,,,
PV2-38-2.4-HL70430,PV2,38,PV2-38,CE,HL70430,0430,2.4,Frank,2,,,
PV2-38-2.4-HL70430,PV2,38,PV2-38,CE,HL70430,0430,2.4,IGAMT,2,,,
PV2-38-2.5-HL70430,PV2,38,PV2-38,CE,HL70430,0430,2.5,Frank,2,,,
PV2-38-2.5-HL70430,PV2,38,PV2-38,CE,HL70430,0430,2.5,IGAMT,2,,,
PV2-38-2.5.1-HL70430,PV2,38,PV2-38,CE,HL70430,0430,2.5.1,Frank,2,,,
PV2-38-2.5.1-HL70430,PV2,38,PV2-38,CE,HL70430,0430,2.5.1,IGAMT,2,,,
PV2-38-2.6-HL70430,PV2,38,PV2-38,CWE,HL70430,0430,2.6,Frank,2,,,
PV2-38-2.6-HL70430,PV2,38,PV2-38,CWE,HL70430,0430,2.6,IGAMT,2,,,
PV2-38-2.7-HL70430,PV2,38,PV2-38,CWE,HL70430,0430,2.7,Frank,2,,,
PV2-38-2.7-HL70430,PV2,38,PV2-38,CWE,HL70430,0430,2.7,IGAMT,2,,,
PV2-38-2.7.1-HL70430,PV2,38,PV2-38,CWE,HL70430,0430,2.7.1,Frank,2,,,
PV2-38-2.7.1-HL70430,PV2,38,PV2-38,CWE,HL70430,0430,2.7.1,IGAMT,2,,,
PV2-38-2.8-HL70430,PV2,38,PV2-38,CWE,HL70430,0430,2.8,Frank,2,,,
PV2-38-2.8-HL70430,PV2,38,PV2-38,CWE,HL70430,0430,2.8,IGAMT,2,,,
PV2-38-2.8.1-HL70430,PV2,38,PV2-38,CWE,HL70430,0430,2.8.1,Frank,2,,,
PV2-38-2.8.1-HL70430,PV2,38,PV2-38,CWE,HL70430,0430,2.8.1,IGAMT,2,,,
PV2-38-2.8.2-HL70430,PV2,38,PV2-38,CWE,HL70430,0430,2.8.2,Frank,2,,,
PV2-38-2.8.2-HL70430,PV2,38,PV2-38,CWE,HL70430,0430,2.8.2,IGAMT,2,,,
PV2-39-2.4-HL70431,PV2,39,PV2-39,CE,HL70431,0431,2.4,Frank,2,,,
PV2-39-2.4-HL70431,PV2,39,PV2-39,CE,HL70431,0431,2.4,IGAMT,2,,,
PV2-39-2.5-HL70431,PV2,39,PV2-39,CE,HL70431,0431,2.5,Frank,2,,,
PV2-39-2.5-HL70431,PV2,39,PV2-39,CE,HL70431,0431,2.5,IGAMT,2,,,
PV2-39-2.5.1-HL70431,PV2,39,PV2-39,CE,HL70431,0431,2.5.1,Frank,2,,,
PV2-39-2.5.1-HL70431,PV2,39,PV2-39,CE,HL70431,0431,2.5.1,IGAMT,2,,,
PV2-39-2.6-HL70431,PV2,39,PV2-39,CWE,HL70431,0431,2.6,Frank,2,,,
PV2-39-2.6-HL70431,PV2,39,PV2-39,CWE,HL70431,0431,2.6,IGAMT,2,,,
PV2-39-2.7-HL70431,PV2,39,PV2-39,CWE,HL70431,0431,2.7,Frank,2,,,
PV2-39-2.7-HL70431,PV2,39,PV2-39,CWE,HL70431,0431,2.7,IGAMT,2,,,
PV2-39-2.7.1-HL70431,PV2,39,PV2-39,CWE,HL70431,0431,2.7.1,Frank,2,,,
PV2-39-2.7.1-HL70431,PV2,39,PV2-39,CWE,HL70431,0431,2.7.1,IGAMT,2,,,
PV2-39-2.8-HL70431,PV2,39,PV2-39,CWE,HL70431,0431,2.8,Frank,2,,,
PV2-39-2.8-HL70431,PV2,39,PV2-39,CWE,HL70431,0431,2.8,IGAMT,2,,,
PV2-39-2.8.1-HL70431,PV2,39,PV2-39,CWE,HL70431,0431,2.8.1,Frank,2,,,
PV2-39-2.8.1-HL70431,PV2,39,PV2-39,CWE,HL70431,0431,2.8.1,IGAMT,2,,,
PV2-39-2.8.2-HL70431,PV2,39,PV2-39,CWE,HL70431,0431,2.8.2,Frank,2,,,
PV2-39-2.8.2-HL70431,PV2,39,PV2-39,CWE,HL70431,0431,2.8.2,IGAMT,2,,,
PV2-40-2.4-HL70432,PV2,40,PV2-40,CE,HL70432,0432,2.4,Frank,2,,,
PV2-40-2.4-HL70432,PV2,40,PV2-40,CE,HL70432,0432,2.4,IGAMT,2,,,
PV2-40-2.5-HL70432,PV2,40,PV2-40,CE,HL70432,0432,2.5,Frank,2,,,
PV2-40-2.5-HL70432,PV2,40,PV2-40,CE,HL70432,0432,2.5,IGAMT,2,,,
PV2-40-2.5.1-HL70432,PV2,40,PV2-40,CE,HL70432,0432,2.5.1,Frank,2,,,
PV2-40-2.5.1-HL70432,PV2,40,PV2-40,CE,HL70432,0432,2.5.1,IGAMT,2,,,
PV2-40-2.6-HL70432,PV2,40,PV2-40,CWE,HL70432,0432,2.6,Frank,2,,,
PV2-40-2.6-HL70432,PV2,40,PV2-40,CWE,HL70432,0432,2.6,IGAMT,2,,,
PV2-40-2.7-HL70432,PV2,40,PV2-40,CWE,HL70432,0432,2.7,Frank,2,,,
PV2-40-2.7-HL70432,PV2,40,PV2-40,CWE,HL70432,0432,2.7,IGAMT,2,,,
PV2-40-2.7.1-HL70432,PV2,40,PV2-40,CWE,HL70432,0432,2.7.1,Frank,2,,,
PV2-40-2.7.1-HL70432,PV2,40,PV2-40,CWE,HL70432,0432,2.7.1,IGAMT,2,,,
PV2-40-2.8-HL70432,PV2,40,PV2-40,CWE,HL70432,0432,2.8,Frank,2,,,
PV2-40-2.8-HL70432,PV2,40,PV2-40,CWE,HL70432,0432,2.8,IGAMT,2,,,
PV2-40-2.8.1-HL70432,PV2,40,PV2-40,CWE,HL70432,0432,2.8.1,Frank,2,,,
PV2-40-2.8.1-HL70432,PV2,40,PV2-40,CWE,HL70432,0432,2.8.1,IGAMT,2,,,
PV2-40-2.8.2-HL70432,PV2,40,PV2-40,CWE,HL70432,0432,2.8.2,Frank,2,,,
PV2-40-2.8.2-HL70432,PV2,40,PV2-40,CWE,HL70432,0432,2.8.2,IGAMT,2,,,
PV2-41-2.4-HL70433,PV2,41,PV2-41,CE,HL70433,0433,2.4,Frank,2,,,
PV2-41-2.4-HL70433,PV2,41,PV2-41,CE,HL70433,0433,2.4,IGAMT,2,,,
PV2-41-2.5-HL70433,PV2,41,PV2-41,CE,HL70433,0433,2.5,Frank,2,,,
PV2-41-2.5-HL70433,PV2,41,PV2-41,CE,HL70433,0433,2.5,IGAMT,2,,,
PV2-41-2.5.1-HL70433,PV2,41,PV2-41,CE,HL70433,0433,2.5.1,Frank,2,,,
PV2-41-2.5.1-HL70433,PV2,41,PV2-41,CE,HL70433,0433,2.5.1,IGAMT,2,,,
PV2-41-2.6-HL70433,PV2,41,PV2-41,CWE,HL70433,0433,2.6,Frank,2,,,
PV2-41-2.6-HL70433,PV2,41,PV2-41,CWE,HL70433,0433,2.6,IGAMT,2,,,
PV2-41-2.7-HL70433,PV2,41,PV2-41,CWE,HL70433,0433,2.7,Frank,2,,,
PV2-41-2.7-HL70433,PV2,41,PV2-41,CWE,HL70433,0433,2.7,IGAMT,2,,,
PV2-41-2.7.1-HL70433,PV2,41,PV2-41,CWE,HL70433,0433,2.7.1,Frank,2,,,
PV2-41-2.7.1-HL70433,PV2,41,PV2-41,CWE,HL70433,0433,2.7.1,IGAMT,2,,,
PV2-41-2.8-HL70433,PV2,41,PV2-41,CWE,HL70433,0433,2.8,Frank,2,,,
PV2-41-2.8-HL70433,PV2,41,PV2-41,CWE,HL70433,0433,2.8,IGAMT,2,,,
PV2-41-2.8.1-HL70433,PV2,41,PV2-41,CWE,HL70433,0433,2.8.1,Frank,2,,,
PV2-41-2.8.1-HL70433,PV2,41,PV2-41,CWE,HL70433,0433,2.8.1,IGAMT,2,,,
PV2-41-2.8.2-HL70433,PV2,41,PV2-41,CWE,HL70433,0433,2.8.2,Frank,2,,,
PV2-41-2.8.2-HL70433,PV2,41,PV2-41,CWE,HL70433,0433,2.8.2,IGAMT,2,,,
PV2-42-2.4-HL70434,PV2,42,PV2-42,CE,HL70434,0434,2.4,Frank,2,,,
PV2-42-2.4-HL70434,PV2,42,PV2-42,CE,HL70434,0434,2.4,IGAMT,2,,,
PV2-42-2.5-HL70434,PV2,42,PV2-42,CE,HL70434,0434,2.5,Frank,2,,,
PV2-42-2.5-HL70434,PV2,42,PV2-42,CE,HL70434,0434,2.5,IGAMT,2,,,
PV2-42-2.5.1-HL70434,PV2,42,PV2-42,CE,HL70434,0434,2.5.1,Frank,2,,,
PV2-42-2.5.1-HL70434,PV2,42,PV2-42,CE,HL70434,0434,2.5.1,IGAMT,2,,,
PV2-42-2.6-HL70434,PV2,42,PV2-42,CWE,HL70434,0434,2.6,Frank,2,,,
PV2-42-2.6-HL70434,PV2,42,PV2-42,CWE,HL70434,0434,2.6,IGAMT,2,,,
PV2-42-2.7-HL70434,PV2,42,PV2-42,CWE,HL70434,0434,2.7,Frank,2,,,
PV2-42-2.7-HL70434,PV2,42,PV2-42,CWE,HL70434,0434,2.7,IGAMT,2,,,
PV2-42-2.7.1-HL70434,PV2,42,PV2-42,CWE,HL70434,0434,2.7.1,Frank,2,,,
PV2-42-2.7.1-HL70434,PV2,42,PV2-42,CWE,HL70434,0434,2.7.1,IGAMT,2,,,
PV2-42-2.8-HL70434,PV2,42,PV2-42,CWE,HL70434,0434,2.8,Frank,2,,,
PV2-42-2.8-HL70434,PV2,42,PV2-42,CWE,HL70434,0434,2.8,IGAMT,2,,,
PV2-42-2.8.1-HL70434,PV2,42,PV2-42,CWE,HL70434,0434,2.8.1,Frank,2,,,
PV2-42-2.8.1-HL70434,PV2,42,PV2-42,CWE,HL70434,0434,2.8.1,IGAMT,2,,,
PV2-42-2.8.2-HL70434,PV2,42,PV2-42,CWE,HL70434,0434,2.8.2,Frank,2,,,
PV2-42-2.8.2-HL70434,PV2,42,PV2-42,CWE,HL70434,0434,2.8.2,IGAMT,2,,,
PV2-43-2.4-HL70315,PV2,43,PV2-43,IS,HL70315,0315,2.4,Frank,2,,,
PV2-43-2.4-HL70315,PV2,43,PV2-43,IS,HL70315,0315,2.4,IGAMT,2,,,
PV2-43-2.5-HL70315,PV2,43,PV2-43,IS,HL70315,0315,2.5,Frank,2,,,
PV2-43-2.5-HL70315,PV2,43,PV2-43,IS,HL70315,0315,2.5,IGAMT,2,,,
PV2-43-2.5.1-HL70315,PV2,43,PV2-43,IS,HL70315,0315,2.5.1,Frank,2,,,
PV2-43-2.5.1-HL70315,PV2,43,PV2-43,IS,HL70315,0315,2.5.1,IGAMT,2,,,
PV2-43-2.6-HL70315,PV2,43,PV2-43,IS,HL70315,0315,2.6,Frank,2,,,
PV2-43-2.6-HL70315,PV2,43,PV2-43,IS,HL70315,0315,2.6,IGAMT,2,,,
PV2-43-2.7-HL70315,PV2,43,PV2-43,CWE,HL70315,0315,2.7,Frank,2,,,
PV2-43-2.7-HL70315,PV2,43,PV2-43,CWE,HL70315,0315,2.7,IGAMT,2,,,
PV2-43-2.7.1-HL70315,PV2,43,PV2-43,CWE,HL70315,0315,2.7.1,Frank,2,,,
PV2-43-2.7.1-HL70315,PV2,43,PV2-43,CWE,HL70315,0315,2.7.1,IGAMT,2,,,
PV2-43-2.8-HL70315,PV2,43,PV2-43,CWE,HL70315,0315,2.8,Frank,2,,,
PV2-43-2.8-HL70315,PV2,43,PV2-43,CWE,HL70315,0315,2.8,IGAMT,2,,,
PV2-43-2.8.1-HL70315,PV2,43,PV2-43,CWE,HL70315,0315,2.8.1,Frank,2,,,
PV2-43-2.8.1-HL70315,PV2,43,PV2-43,CWE,HL70315,0315,2.8.1,IGAMT,2,,,
PV2-43-2.8.2-HL70315,PV2,43,PV2-43,CWE,HL70315,0315,2.8.2,Frank,2,,,
PV2-43-2.8.2-HL70315,PV2,43,PV2-43,CWE,HL70315,0315,2.8.2,IGAMT,2,,,
PV2-44-2.4-HL70316,PV2,44,PV2-44,IS,HL70316,0316,2.4,Frank,2,,,
PV2-44-2.4-HL70316,PV2,44,PV2-44,IS,HL70316,0316,2.4,IGAMT,2,,,
PV2-44-2.5-HL70316,PV2,44,PV2-44,IS,HL70316,0316,2.5,Frank,2,,,
PV2-44-2.5-HL70316,PV2,44,PV2-44,IS,HL70316,0316,2.5,IGAMT,2,,,
PV2-44-2.5.1-HL70316,PV2,44,PV2-44,IS,HL70316,0316,2.5.1,Frank,2,,,
PV2-44-2.5.1-HL70316,PV2,44,PV2-44,IS,HL70316,0316,2.5.1,IGAMT,2,,,
PV2-44-2.6-HL70316,PV2,44,PV2-44,IS,HL70316,0316,2.6,Frank,2,,,
PV2-44-2.6-HL70316,PV2,44,PV2-44,IS,HL70316,0316,2.6,IGAMT,2,,,
PV2-44-2.7-HL70316,PV2,44,PV2-44,CWE,HL70316,0316,2.7,Frank,2,,,
PV2-44-2.7-HL70316,PV2,44,PV2-44,CWE,HL70316,0316,2.7,IGAMT,2,,,
PV2-44-2.7.1-HL70316,PV2,44,PV2-44,CWE,HL70316,0316,2.7.1,Frank,2,,,
PV2-44-2.7.1-HL70316,PV2,44,PV2-44,CWE,HL70316,0316,2.7.1,IGAMT,2,,,
PV2-44-2.8-HL70316,PV2,44,PV2-44,CWE,HL70316,0316,2.8,Frank,2,,,
PV2-44-2.8-HL70316,PV2,44,PV2-44,CWE,HL70316,0316,2.8,IGAMT,2,,,
PV2-44-2.8.1-HL70316,PV2,44,PV2-44,CWE,HL70316,0316,2.8.1,Frank,2,,,
PV2-44-2.8.1-HL70316,PV2,44,PV2-44,CWE,HL70316,0316,2.8.1,IGAMT,2,,,
PV2-44-2.8.2-HL70316,PV2,44,PV2-44,CWE,HL70316,0316,2.8.2,Frank,2,,,
PV2-44-2.8.2-HL70316,PV2,44,PV2-44,CWE,HL70316,0316,2.8.2,IGAMT,2,,,
PV2-45-2.4-HL70435,PV2,45,PV2-45,CE,HL70435,0435,2.4,Frank,2,,,
PV2-45-2.4-HL70435,PV2,45,PV2-45,CE,HL70435,0435,2.4,IGAMT,2,,,
PV2-45-2.5-HL70435,PV2,45,PV2-45,CE,HL70435,0435,2.5,Frank,2,,,
PV2-45-2.5-HL70435,PV2,45,PV2-45,CE,HL70435,0435,2.5,IGAMT,2,,,
PV2-45-2.5.1-HL70435,PV2,45,PV2-45,CE,HL70435,0435,2.5.1,Frank,2,,,
PV2-45-2.5.1-HL70435,PV2,45,PV2-45,CE,HL70435,0435,2.5.1,IGAMT,2,,,
PV2-45-2.6-HL70435,PV2,45,PV2-45,CWE,HL70435,0435,2.6,Frank,2,,,
PV2-45-2.6-HL70435,PV2,45,PV2-45,CWE,HL70435,0435,2.6,IGAMT,2,,,
PV2-45-2.7-HL70435,PV2,45,PV2-45,CWE,HL70435,0435,2.7,Frank,2,,,
PV2-45-2.7-HL70435,PV2,45,PV2-45,CWE,HL70435,0435,2.7,IGAMT,2,,,
PV2-45-2.7.1-HL70435,PV2,45,PV2-45,CWE,HL70435,0435,2.7.1,Frank,2,,,
PV2-45-2.7.1-HL70435,PV2,45,PV2-45,CWE,HL70435,0435,2.7.1,IGAMT,2,,,
PV2-45-2.8-HL70435,PV2,45,PV2-45,CWE,HL70435,0435,2.8,Frank,2,,,
PV2-45-2.8-HL70435,PV2,45,PV2-45,CWE,HL70435,0435,2.8,IGAMT,2,,,
PV2-45-2.8.1-HL70435,PV2,45,PV2-45,CWE,HL70435,0435,2.8.1,Frank,2,,,
PV2-45-2.8.1-HL70435,PV2,45,PV2-45,CWE,HL70435,0435,2.8.1,IGAMT,2,,,
PV2-45-2.8.2-HL70435,PV2,45,PV2-45,CWE,HL70435,0435,2.8.2,Frank,2,,,
PV2-45-2.8.2-HL70435,PV2,45,PV2-45,CWE,HL70435,0435,2.8.2,IGAMT,2,,,
PV2-49-2.5-HL70534,PV2,49,PV2-49,IS,HL70534,0534,2.5,Frank,2,,,
PV2-49-2.5-HL70534,PV2,49,PV2-49,IS,HL70534,0534,2.5,IGAMT,2,,,
PV2-49-2.5.1-HL70534,PV2,49,PV2-49,IS,HL70534,0534,2.5.1,Frank,2,,,
PV2-49-2.5.1-HL70534,PV2,49,PV2-49,IS,HL70534,0534,2.5.1,IGAMT,2,,,
PV2-49-2.6-HL70534,PV2,49,PV2-49,IS,HL70534,0534,2.6,Frank,2,,,
PV2-49-2.6-HL70534,PV2,49,PV2-49,IS,HL70534,0534,2.6,IGAMT,2,,,
PV2-49-2.7-HL70534,PV2,49,PV2-49,CWE,HL70534,0534,2.7,Frank,2,,,
PV2-49-2.7-HL70534,PV2,49,PV2-49,CWE,HL70534,0534,2.7,IGAMT,2,,,
PV2-49-2.7.1-HL70534,PV2,49,PV2-49,CWE,HL70534,0534,2.7.1,Frank,2,,,
PV2-49-2.7.1-HL70534,PV2,49,PV2-49,CWE,HL70534,0534,2.7.1,IGAMT,2,,,
PV2-49-2.8-HL70534,PV2,49,PV2-49,CWE,HL70534,0534,2.8,Frank,2,,,
PV2-49-2.8-HL70534,PV2,49,PV2-49,CWE,HL70534,0534,2.8,IGAMT,2,,,
PV2-49-2.8.1-HL70534,PV2,49,PV2-49,CWE,HL70534,0534,2.8.1,Frank,2,,,
PV2-49-2.8.1-HL70534,PV2,49,PV2-49,CWE,HL70534,0534,2.8.1,IGAMT,2,,,
PV2-49-2.8.2-HL70534,PV2,49,PV2-49,CWE,HL70534,0534,2.8.2,Frank,2,,,
PV2-49-2.8.2-HL70534,PV2,49,PV2-49,CWE,HL70534,0534,2.8.2,IGAMT,2,,,
PV2-7-2.2-HL70130,PV2,7,PV2-7,ID,HL70130,0130,2.2,Frank,1,,,
PV2-7-2.3-HL70130,PV2,7,PV2-7,IS,HL70130,0130,2.3,Frank,1,,,
PV2-7-2.3.1-HL70130,PV2,7,PV2-7,IS,HL70130,0130,2.3.1,Frank,2,,,
PV2-7-2.3.1-HL70130,PV2,7,PV2-7,IS,HL70130,0130,2.3.1,IGAMT,2,,,
PV2-7-2.4-HL70130,PV2,7,PV2-7,IS,HL70130,0130,2.4,Frank,2,,,
PV2-7-2.4-HL70130,PV2,7,PV2-7,IS,HL70130,0130,2.4,IGAMT,2,,,
PV2-7-2.5-HL70130,PV2,7,PV2-7,IS,HL70130,0130,2.5,Frank,2,,,
PV2-7-2.5-HL70130,PV2,7,PV2-7,IS,HL70130,0130,2.5,IGAMT,2,,,
PV2-7-2.5.1-HL70130,PV2,7,PV2-7,IS,HL70130,0130,2.5.1,Frank,2,,,
PV2-7-2.5.1-HL70130,PV2,7,PV2-7,IS,HL70130,0130,2.5.1,IGAMT,2,,,
PV2-7-2.6-HL70130,PV2,7,PV2-7,IS,HL70130,0130,2.6,Frank,2,,,
PV2-7-2.6-HL70130,PV2,7,PV2-7,IS,HL70130,0130,2.6,IGAMT,2,,,
PV2-7-2.7-HL70130,PV2,7,PV2-7,CWE,HL70130,0130,2.7,Frank,2,,,
PV2-7-2.7-HL70130,PV2,7,PV2-7,CWE,HL70130,0130,2.7,IGAMT,2,,,
PV2-7-2.7.1-HL70130,PV2,7,PV2-7,CWE,HL70130,0130,2.7.1,Frank,2,,,
PV2-7-2.7.1-HL70130,PV2,7,PV2-7,CWE,HL70130,0130,2.7.1,IGAMT,2,,,
PV2-7-2.8-HL70130,PV2,7,PV2-7,CWE,HL70130,0130,2.8,Frank,2,,,
PV2-7-2.8-HL70130,PV2,7,PV2-7,CWE,HL70130,0130,2.8,IGAMT,2,,,
PV2-7-2.8.1-HL70130,PV2,7,PV2-7,CWE,HL70130,0130,2.8.1,Frank,2,,,
PV2-7-2.8.1-HL70130,PV2,7,PV2-7,CWE,HL70130,0130,2.8.1,IGAMT,2,,,
PV2-7-2.8.2-HL70130,PV2,7,PV2-7,CWE,HL70130,0130,2.8.2,Frank,2,,,
PV2-7-2.8.2-HL70130,PV2,7,PV2-7,CWE,HL70130,0130,2.8.2,IGAMT,2,,,
PYE-2-2.6-HL70557,PYE,2,PYE-2,IS,HL70557,0557,2.6,Frank,2,,,
PYE-2-2.6-HL70557,PYE,2,PYE-2,IS,HL70557,0557,2.6,IGAMT,2,,,
PYE-2-2.7-HL70557,PYE,2,PYE-2,CWE,HL70557,0557,2.7,Frank,2,,,
PYE-2-2.7-HL70557,PYE,2,PYE-2,CWE,HL70557,0557,2.7,IGAMT,2,,,
PYE-2-2.7.1-HL70557,PYE,2,PYE-2,CWE,HL70557,0557,2.7.1,Frank,2,,,
PYE-2-2.7.1-HL70557,PYE,2,PYE-2,CWE,HL70557,0557,2.7.1,IGAMT,2,,,
PYE-2-2.8-HL70557,PYE,2,PYE-2,CWE,HL70557,0557,2.8,Frank,2,,,
PYE-2-2.8-HL70557,PYE,2,PYE-2,CWE,HL70557,0557,2.8,IGAMT,2,,,
PYE-2-2.8.1-HL70557,PYE,2,PYE-2,CWE,HL70557,0557,2.8.1,Frank,2,,,
PYE-2-2.8.1-HL70557,PYE,2,PYE-2,CWE,HL70557,0557,2.8.1,IGAMT,2,,,
PYE-2-2.8.2-HL70557,PYE,2,PYE-2,CWE,HL70557,0557,2.8.2,Frank,2,,,
PYE-2-2.8.2-HL70557,PYE,2,PYE-2,CWE,HL70557,0557,2.8.2,IGAMT,2,,,
PYE-3-2.6-HL70558,PYE,3,PYE-3,IS,HL70558,0558,2.6,Frank,2,,,
PYE-3-2.6-HL70558,PYE,3,PYE-3,IS,HL70558,0558,2.6,IGAMT,2,,,
PYE-3-2.7-HL70558,PYE,3,PYE-3,CWE,HL70558,0558,2.7,Frank,2,,,
PYE-3-2.7-HL70558,PYE,3,PYE-3,CWE,HL70558,0558,2.7,IGAMT,2,,,
PYE-3-2.7.1-HL70558,PYE,3,PYE-3,CWE,HL70558,0558,2.7.1,Frank,2,,,
PYE-3-2.7.1-HL70558,PYE,3,PYE-3,CWE,HL70558,0558,2.7.1,IGAMT,2,,,
PYE-3-2.8-HL70558,PYE,3,PYE-3,CWE,HL70558,0558,2.8,Frank,2,,,
PYE-3-2.8-HL70558,PYE,3,PYE-3,CWE,HL70558,0558,2.8,IGAMT,2,,,
PYE-3-2.8.1-HL70558,PYE,3,PYE-3,CWE,HL70558,0558,2.8.1,Frank,2,,,
PYE-3-2.8.1-HL70558,PYE,3,PYE-3,CWE,HL70558,0558,2.8.1,IGAMT,2,,,
PYE-3-2.8.2-HL70558,PYE,3,PYE-3,CWE,HL70558,0558,2.8.2,Frank,2,,,
PYE-3-2.8.2-HL70558,PYE,3,PYE-3,CWE,HL70558,0558,2.8.2,IGAMT,2,,,
PYE-7-2.6-HL70570,PYE,7,PYE-7,IS,HL70570,0570,2.6,Frank,2,,,
PYE-7-2.6-HL70570,PYE,7,PYE-7,IS,HL70570,0570,2.6,IGAMT,2,,,
PYE-7-2.7-HL70570,PYE,7,PYE-7,CWE,HL70570,0570,2.7,Frank,2,,,
PYE-7-2.7-HL70570,PYE,7,PYE-7,CWE,HL70570,0570,2.7,IGAMT,2,,,
PYE-7-2.7.1-HL70570,PYE,7,PYE-7,CWE,HL70570,0570,2.7.1,Frank,2,,,
PYE-7-2.7.1-HL70570,PYE,7,PYE-7,CWE,HL70570,0570,2.7.1,IGAMT,2,,,
PYE-7-2.8-HL70570,PYE,7,PYE-7,CWE,HL70570,0570,2.8,Frank,2,,,
PYE-7-2.8-HL70570,PYE,7,PYE-7,CWE,HL70570,0570,2.8,IGAMT,2,,,
PYE-7-2.8.1-HL70570,PYE,7,PYE-7,CWE,HL70570,0570,2.8.1,Frank,2,,,
PYE-7-2.8.1-HL70570,PYE,7,PYE-7,CWE,HL70570,0570,2.8.1,IGAMT,2,,,
PYE-7-2.8.2-HL70570,PYE,7,PYE-7,CWE,HL70570,0570,2.8.2,Frank,2,,,
PYE-7-2.8.2-HL70570,PYE,7,PYE-7,CWE,HL70570,0570,2.8.2,IGAMT,2,,,
QAK-2-2.3-HL70208,QAK,2,QAK-2,ID,HL70208,0208,2.3,Frank,1,,,
QAK-2-2.3.1-HL70208,QAK,2,QAK-2,ID,HL70208,0208,2.3.1,Frank,2,,,
QAK-2-2.3.1-HL70208,QAK,2,QAK-2,ID,HL70208,0208,2.3.1,IGAMT,2,,,
QAK-2-2.4-HL70208,QAK,2,QAK-2,ID,HL70208,0208,2.4,Frank,2,,,
QAK-2-2.4-HL70208,QAK,2,QAK-2,ID,HL70208,0208,2.4,IGAMT,2,,,
QAK-2-2.5-HL70208,QAK,2,QAK-2,ID,HL70208,0208,2.5,Frank,2,,,
QAK-2-2.5-HL70208,QAK,2,QAK-2,ID,HL70208,0208,2.5,IGAMT,2,,,
QAK-2-2.5.1-HL70208,QAK,2,QAK-2,ID,HL70208,0208,2.5.1,Frank,2,,,
QAK-2-2.5.1-HL70208,QAK,2,QAK-2,ID,HL70208,0208,2.5.1,IGAMT,2,,,
QAK-2-2.6-HL70208,QAK,2,QAK-2,ID,HL70208,0208,2.6,Frank,2,,,
QAK-2-2.6-HL70208,QAK,2,QAK-2,ID,HL70208,0208,2.6,IGAMT,2,,,
QAK-2-2.7-HL70208,QAK,2,QAK-2,ID,HL70208,0208,2.7,Frank,2,,,
QAK-2-2.7-HL70208,QAK,2,QAK-2,ID,HL70208,0208,2.7,IGAMT,2,,,
QAK-2-2.7.1-HL70208,QAK,2,QAK-2,ID,HL70208,0208,2.7.1,Frank,2,,,
