Segments, Location, Referenced Data type, Value Set
PDC,7,null,HL70000
PDC,3,null,HL70000
PDC,10,null,HL70330
PDC,15,null,HL70000
PDC,9,null,HL70000
PDC,14,null,HL70000
PDC,11,null,HL70000
PEO,6,null,HL70000
PEO,23,null,HL70242
PEO,9,null,HL70238
PEO,13,null,HL70000
PEO,16,null,HL70000
PEO,21,null,HL70000
PEO,7,null,HL70000
PEO,24,null,HL70000
PEO,10,null,HL70239
PEO,4,null,HL70000
PEO,8,null,HL70237
PEO,18,null,HL70000
PEO,22,null,HL70242
PEO,19,null,HL70000
PEO,25,null,HL70243
PEO,11,null,HL70240
PEO,12,null,HL70241
PEO,2,null,HL70000
PEO,1,null,HL70000
PEO,15,null,HL70000
PEO,20,null,HL70000
PEO,14,null,HL70000
PEO,17,null,HL70000
PEO,3,null,HL70000
PEO,5,null,HL70000
PES,2,null,HL70000
PES,11,null,HL70234
PES,8,null,HL70000
PES,10,null,HL70000
PES,7,null,HL70000
PES,13,null,HL70236
PES,4,null,HL70000
PES,12,null,HL70235
PES,9,null,HL70000
PES,6,null,HL70000
PES,1,null,HL70000
PES,3,null,HL70000
PES,5,null,HL70000
PID,24,null,HL70136
PID,9,null,HL70000
PID,28,null,HL70212
PID,10,null,HL70005
PID,12,null,HL70289
PID,27,null,HL70172
PID,3,null,HL70000
PID,8,null,HL70001
PID,35,null,HL70446
PID,11,null,HL70000
PID,20,null,HL70000
PID,14,null,HL70000
PID,23,null,HL70000
PID,25,null,HL70000
PID,34,null,HL70000
PID,29,null,HL70000
PID,15,null,HL70296
PID,16,null,HL70002
PID,30,null,HL70136
PID,18,null,HL70000
PID,13,null,HL70000
PID,5,null,HL70000
PID,7,null,HL70000
PID,36,null,HL70447
PID,37,null,HL70000
PID,17,null,HL70006
PID,33,null,HL70000
PID,26,null,HL70171
PID,32,null,HL70445
PID,22,null,HL70189
PID,6,null,HL70000
PID,31,null,HL70136
PID,39,null,HL70171
PID,2,null,HL70000
PID,4,null,HL70000
PID,21,null,HL70000
PID,38,null,HL70429
PID,1,null,HL70000
PID,19,null,HL70000
PR1,16,null,HL70340
PR1,5,null,HL70000
PR1,14,null,HL70418
PR1,15,null,HL70051
PR1,6,null,HL70230
PR1,12,null,HL70010
PR1,13,null,HL70059
PR1,8,null,HL70010
PR1,9,null,HL70019
PR1,4,null,HL70000
PR1,20,null,HL70206
PR1,17,null,HL70416
PR1,11,null,HL70010
PR1,2,null,HL70089
PR1,7,null,HL70000
PR1,3,null,HL70088
PR1,10,null,HL70000
PR1,19,null,HL70000
PR1,1,null,HL70000
PR1,18,null,HL70417
PRA,5,null,HL70337
PRA,2,null,HL70358
PRA,8,null,HL70000
PRA,4,null,HL70187
PRA,9,null,HL70537
PRA,3,null,HL70186
PRA,11,null,HL70401
PRA,12,null,HL70000
PRA,1,null,HL79999
PRA,6,null,HL70338
PRA,7,null,HL70000
PRA,10,null,HL70000
PRB,8,null,HL70000
PRB,7,null,HL70000
PRB,13,null,HL70000
PRB,11,null,HL70000
PRB,16,null,HL70000
PRB,20,null,HL70000
PRB,17,null,HL70000
PRB,12,null,HL70000
PRB,10,null,HL70000
PRB,9,null,HL70000
PRB,6,null,HL70000
PRB,3,null,HL70000
PRB,22,null,HL70000
PRB,1,null,HL70287
PRB,25,null,HL70000
PRB,15,null,HL70000
PRB,19,null,HL70000
PRB,5,null,HL70000
PRB,4,null,HL70000
PRB,2,null,HL70000
PRB,14,null,HL70000
PRB,23,null,HL70000
PRB,24,null,HL70000
PRB,18,null,HL70000
PRB,21,null,HL70000
PRC,17,null,HL70000
PRC,12,null,HL70000
PRC,2,null,HL70464
PRC,6,null,HL70000
PRC,9,null,HL70000
PRC,15,null,HL70136
PRC,18,null,HL70269
PRC,5,null,HL70000
PRC,8,null,HL70000
PRC,11,null,HL70000
PRC,16,null,HL70183
PRC,13,null,HL70268
PRC,14,null,HL70293
PRC,7,null,HL70000
PRC,3,null,HL70184
PRC,10,null,HL70000
PRC,1,null,HL70132
PRC,4,null,HL70004
PRD,4,null,HL70000
PRD,6,null,HL70185
PRD,8,null,HL70000
PRD,2,null,HL70000
PRD,7,null,HL70000
PRD,1,null,HL70286
PRD,5,null,HL70000
PRD,9,null,HL70000
PRD,3,null,HL70000
PSH,9,null,HL70000
PSH,4,null,HL70000
PSH,13,null,HL70000
PSH,8,null,HL70329
PSH,5,null,HL70000
PSH,6,null,HL70000
PSH,11,null,HL70329
PSH,12,null,HL70000
PSH,7,null,HL70000
PSH,2,null,HL70000
PSH,1,null,HL70000
PSH,14,null,HL70000
PSH,3,null,HL70000
PSH,10,null,HL70000
PTH,2,null,HL70000
PTH,5,null,HL70000
PTH,6,null,HL70000
PTH,1,null,HL70287
PTH,4,null,HL70000
PTH,3,null,HL70000
PV1,49,null,HL70000
PV1,33,null,HL70000
PV1,31,null,HL70021
PV1,23,null,HL70046
PV1,17,null,HL70010
PV1,41,null,HL70117
PV1,1,null,HL70000
PV1,4,null,HL70007
PV1,10,null,HL70069
PV1,11,null,HL70000
PV1,34,null,HL70111
PV1,18,null,HL70018
PV1,20,null,HL70064
PV1,8,null,HL70010
PV1,37,null,HL70113
PV1,52,null,HL70010
PV1,5,null,HL70000
PV1,25,null,HL70000
PV1,42,null,HL70000
PV1,14,null,HL70023
PV1,21,null,HL70032
PV1,44,null,HL70000
PV1,16,null,HL70099
PV1,38,null,HL70114
PV1,28,null,HL70073
PV1,19,null,HL70000
PV1,29,null,HL70110
PV1,50,null,HL70203
PV1,13,null,HL70092
PV1,35,null,HL70000
PV1,26,null,HL70000
PV1,39,null,HL70115
PV1,43,null,HL70000
PV1,51,null,HL70326
PV1,27,null,HL70000
PV1,7,null,HL70010
PV1,6,null,HL70000
PV1,47,null,HL70000
PV1,12,null,HL70087
PV1,32,null,HL70000
PV1,15,null,HL70009
PV1,9,null,HL70010
PV1,40,null,HL70116
PV1,2,null,HL70004
PV1,22,null,HL70045
PV1,45,null,HL70000
PV1,46,null,HL70000
PV1,30,null,HL70000
PV1,48,null,HL70000
PV1,24,null,HL70044
PV1,36,null,HL70112
PV1,3,null,HL70000
QAK,5,null,HL70000
QAK,6,null,HL70000
QAK,4,null,HL70000
QAK,2,null,HL70208
QAK,1,null,HL70000
QAK,3,null,HL70471
QID,1,null,HL70000
QID,2,null,HL70471
QPD,1,null,HL70471
QPD,2,null,HL70000
QPD,3,null,HL70000
QRD,6,null,HL70000
QRD,12,null,HL70108
QRD,5,null,HL70107
QRD,7,null,HL70126
QRD,3,null,HL70091
QRD,1,null,HL70000
QRD,9,null,HL70048
QRD,2,null,HL70106
QRD,10,null,HL70000
QRD,4,null,HL70000
QRD,8,null,HL70000
QRD,11,null,HL70000
QRF,10,null,HL70000
QRF,3,null,HL70000
QRF,2,null,HL70000
QRF,9,null,HL70000
QRF,6,null,HL70156
QRF,1,null,HL70000
QRF,7,null,HL70157
QRF,4,null,HL70000
QRF,5,null,HL70000
QRF,8,null,HL70158
QRI,2,null,HL70392
QRI,3,null,HL70393
QRI,1,null,HL70000
RCP,5,null,HL70395
RCP,2,null,HL70126
RCP,3,null,HL70394
RCP,1,null,HL70091
RCP,4,null,HL70000
RCP,7,null,HL70000
RCP,6,null,HL70000
RDF,1,null,HL70000
RDF,2,null,HL70440
RDT,1,null,HL70000
RF1,1,null,HL70283
RF1,2,null,HL70280
RF1,11,null,HL70000
RF1,5,null,HL70284
RF1,7,null,HL70000
RF1,8,null,HL70000
RF1,4,null,HL70282
RF1,6,null,HL70000
RF1,9,null,HL70000
RF1,10,null,HL70336
RF1,3,null,HL70281
RGS,2,null,HL70206
RGS,3,null,HL70000
RGS,1,null,HL70000
RMI,1,null,HL70427
RMI,2,null,HL70000
RMI,3,null,HL70428
ROL,8,null,HL70000
ROL,5,null,HL70000
ROL,2,null,HL70287
ROL,1,null,HL70000
ROL,9,null,HL70000
ROL,10,null,HL70406
ROL,3,null,HL70443
ROL,12,null,HL70000
ROL,11,null,HL70000
ROL,4,null,HL70000
ROL,6,null,HL70000
ROL,7,null,HL70000
RQ1,2,null,HL70385
RQ1,6,null,HL70136
RQ1,4,null,HL70000
RQ1,1,null,HL70000
RQ1,5,null,HL70000
RQ1,3,null,HL70000
RQ1,7,null,HL70136
RQD,4,null,HL70000
RQD,7,null,HL70319
RQD,9,null,HL70000
RQD,1,null,HL70000
RQD,5,null,HL70000
RQD,2,null,HL70000
RQD,10,null,HL70000
RQD,3,null,HL70000
RQD,8,null,HL70320
RQD,6,null,HL70000
RXA,17,null,HL70227
RXA,2,null,HL70000
RXA,20,null,HL70322
RXA,16,null,HL70000
RXA,26,null,HL70480
RXA,1,null,HL70000
RXA,10,null,HL70000
RXA,19,null,HL70000
RXA,6,null,HL70000
RXA,21,null,HL70323
RXA,11,null,HL70000
RXA,4,null,HL70000
RXA,9,null,HL70000
RXA,5,null,HL70292
RXA,7,null,HL70000
RXA,22,null,HL70000
RXA,13,null,HL70000
RXA,14,null,HL70000
RXA,12,null,HL70000
RXA,23,null,HL70000
RXA,8,null,HL70000
RXA,18,null,HL70000
RXA,3,null,HL70000
RXA,25,null,HL70000
RXA,15,null,HL70000
RXA,24,null,HL70000
RXC,9,null,HL70000
RXC,2,null,HL70000
RXC,1,null,HL70166
RXC,3,null,HL70000
RXC,4,null,HL70000
RXC,5,null,HL70000
RXC,7,null,HL70000
RXC,8,null,HL70000
RXC,6,null,HL70000
RXD,9,null,HL70000
RXD,30,null,HL70000
RXD,15,null,HL70000
RXD,23,null,HL70000
RXD,11,null,HL70167
RXD,13,null,HL70000
RXD,20,null,HL70227
RXD,21,null,HL70000
RXD,10,null,HL70000
RXD,14,null,HL70136
RXD,19,null,HL70000
RXD,16,null,HL70000
RXD,17,null,HL70000
RXD,26,null,HL70000
RXD,29,null,HL70000
RXD,24,null,HL70321
RXD,27,null,HL70000
RXD,25,null,HL70000
RXD,31,null,HL70000
RXD,18,null,HL70000
RXD,2,null,HL70292
RXD,6,null,HL70000
RXD,33,null,HL70484
RXD,12,null,HL70000
RXD,22,null,HL70000
RXD,7,null,HL70000
RXD,4,null,HL70000
RXD,28,null,HL70000
RXD,1,null,HL70000
RXD,3,null,HL70000
RXD,5,null,HL70000
RXD,32,null,HL70480
RXD,8,null,HL70000
RXE,13,null,HL70000
RXE,22,null,HL70000
RXE,23,null,HL70000
RXE,41,null,HL70000
RXE,24,null,HL70000
RXE,39,null,HL70000
RXE,34,null,HL70000
RXE,38,null,HL70000
RXE,33,null,HL70000
RXE,10,null,HL70000
RXE,9,null,HL70167
RXE,31,null,HL70000
RXE,4,null,HL70000
RXE,6,null,HL70000
RXE,30,null,HL70321
RXE,36,null,HL70478
RXE,43,null,HL70000
RXE,28,null,HL70000
RXE,1,null,HL70000
RXE,11,null,HL70000
RXE,44,null,HL70480
RXE,37,null,HL70000
RXE,27,null,HL70000
RXE,14,null,HL70000
RXE,3,null,HL70000
RXE,17,null,HL70000
RXE,26,null,HL70000
RXE,32,null,HL70000
RXE,8,null,HL70000
RXE,12,null,HL70000
RXE,19,null,HL70000
RXE,35,null,HL70477
RXE,16,null,HL70000
RXE,20,null,HL70136
RXE,42,null,HL70000
RXE,7,null,HL70000
RXE,5,null,HL70000
RXE,29,null,HL70000
RXE,2,null,HL70292
RXE,18,null,HL70000
RXE,40,null,HL70000
RXE,15,null,HL70000
RXE,21,null,HL70000
RXE,25,null,HL70000
RXG,17,null,HL70000
RXG,18,null,HL70000
RXG,4,null,HL70292
RXG,19,null,HL70000
RXG,21,null,HL70227
RXG,14,null,HL70000
RXG,3,null,HL70000
RXG,10,null,HL70167
RXG,20,null,HL70000
RXG,8,null,HL70000
RXG,22,null,HL70000
RXG,24,null,HL70000
RXG,1,null,HL70000
RXG,25,null,HL70000
RXG,26,null,HL70480
RXG,2,null,HL70000
RXG,7,null,HL70000
RXG,12,null,HL70136
RXG,9,null,HL70000
RXG,16,null,HL70000
RXG,5,null,HL70000
RXG,13,null,HL70000
RXG,23,null,HL70000
RXG,15,null,HL70000
RXG,11,null,HL70000
RXG,6,null,HL70000
RXO,7,null,HL70000
RXO,9,null,HL70161
RXO,15,null,HL70000
RXO,28,null,HL70000
RXO,25,null,HL70000
RXO,22,null,HL70000
RXO,12,null,HL70000
RXO,1,null,HL70000
RXO,27,null,HL70480
RXO,4,null,HL70000
RXO,5,null,HL70000
RXO,26,null,HL70000
RXO,19,null,HL70000
RXO,23,null,HL70000
RXO,8,null,HL70000
RXO,20,null,HL70000
RXO,6,null,HL70000
RXO,14,null,HL70000
RXO,17,null,HL70000
RXO,3,null,HL70000
RXO,13,null,HL70000
RXO,11,null,HL70000
RXO,24,null,HL70000
RXO,10,null,HL70000
RXO,2,null,HL70000
RXO,16,null,HL70136
RXO,18,null,HL70000
RXO,21,null,HL70000
RXR,4,null,HL70165
RXR,6,null,HL70495
RXR,1,null,HL70162
RXR,5,null,HL70000
RXR,2,null,HL70163
RXR,3,null,HL70164
SAC,44,null,HL70377
SAC,24,null,HL70000
SAC,10,null,HL70000
SAC,12,null,HL70379
SAC,26,null,HL70381
SAC,39,null,HL70000
SAC,40,null,HL70374
SAC,11,null,HL70000
SAC,23,null,HL70000
SAC,18,null,HL70000
SAC,29,null,HL70000
SAC,27,null,HL70371
SAC,19,null,HL70000
SAC,31,null,HL70000
SAC,1,null,HL70000
SAC,4,null,HL70000
SAC,13,null,HL70000
SAC,35,null,HL70000
SAC,9,null,HL70378
SAC,21,null,HL70000
SAC,16,null,HL70000
SAC,30,null,HL70373
SAC,8,null,HL70370
SAC,2,null,HL70000
SAC,37,null,HL70000
SAC,14,null,HL70000
SAC,17,null,HL70000
SAC,38,null,HL70000
SAC,7,null,HL70000
SAC,20,null,HL70000
SAC,33,null,HL70000
SAC,41,null,HL70382
SAC,22,null,HL70000
SAC,36,null,HL70000
SAC,34,null,HL70000
SAC,3,null,HL70000
SAC,42,null,HL70375
SAC,43,null,HL70376
SAC,5,null,HL70000
SAC,6,null,HL70000
SAC,25,null,HL70380
SAC,15,null,HL70000
SAC,28,null,HL70000
SAC,32,null,HL70000
SCH,9,null,HL70000
SCH,17,null,HL70000
SCH,12,null,HL70000
SCH,21,null,HL70000
SCH,8,null,HL70277
SCH,2,null,HL70000
SCH,7,null,HL70276
SCH,20,null,HL70000
SCH,26,null,HL70000
SCH,16,null,HL70000
SCH,27,null,HL70000
SCH,15,null,HL70000
SCH,14,null,HL70000
SCH,11,null,HL70000
SCH,25,null,HL70278
SCH,19,null,HL70000
SCH,1,null,HL70000
SCH,5,null,HL70000
SCH,23,null,HL70000
SCH,18,null,HL70000
SCH,24,null,HL70000
SCH,6,null,HL70000
SCH,3,null,HL70000
SCH,22,null,HL70000
SCH,4,null,HL70000
SCH,10,null,HL70000
SCH,13,null,HL70000
SFT,1,null,HL70000
SFT,6,null,HL70000
SFT,4,null,HL70000
SFT,3,null,HL70000
SFT,5,null,HL70000
SFT,2,null,HL70000
SID,3,null,HL70000
SID,4,null,HL70385
SID,2,null,HL70000
SID,1,null,HL70000
SPM,11,null,HL70369
SPM,13,null,HL70000
SPM,18,null,HL70000
SPM,3,null,HL70000
SPM,19,null,HL70000
SPM,29,null,HL70494
SPM,2,null,HL70000
SPM,12,null,HL70000
SPM,27,null,HL70000
SPM,14,null,HL70000
SPM,26,null,HL70000
SPM,7,null,HL70488
SPM,22,null,HL70491
SPM,8,null,HL70000
SPM,10,null,HL70543
SPM,16,null,HL70489
SPM,4,null,HL70487
SPM,21,null,HL70490
SPM,23,null,HL70492
SPM,6,null,HL70371
SPM,20,null,HL70136
SPM,15,null,HL70376
SPM,25,null,HL70000
SPM,24,null,HL70493
SPM,9,null,HL70542
SPM,1,null,HL70000
SPM,5,null,HL70541
SPM,28,null,HL70544
SPM,17,null,HL70000
SPR,2,null,HL70106
SPR,1,null,HL70000
SPR,3,null,HL70000
SPR,4,null,HL70000
STF,37,null,HL70136
STF,27,null,HL70005
STF,4,null,HL70182
STF,35,null,HL70000
STF,8,null,HL70184
STF,22,null,HL70000
STF,11,null,HL70000
STF,31,null,HL70000
STF,12,null,HL70537
STF,3,null,HL70000
STF,28,null,HL70189
STF,36,null,HL70539
STF,10,null,HL70000
STF,23,null,HL70136
STF,25,null,HL70000
STF,7,null,HL70183
STF,19,null,HL70000
STF,33,null,HL70538
STF,13,null,HL70537
STF,14,null,HL70000
STF,17,null,HL70002
STF,18,null,HL70000
STF,29,null,HL70136
STF,30,null,HL70171
STF,26,null,HL70000
STF,6,null,HL70000
STF,16,null,HL70185
STF,21,null,HL70136
STF,38,null,HL70540
STF,20,null,HL70066
STF,15,null,HL70000
STF,34,null,HL70000
STF,5,null,HL70001
STF,2,null,HL70000
STF,9,null,HL70069
STF,24,null,HL70000
STF,1,null,HL79999
STF,32,null,HL70136
TCC,14,null,HL70388
TCC,7,null,HL70000
TCC,4,null,HL70000
TCC,12,null,HL70000
TCC,5,null,HL70000
TCC,11,null,HL70136
TCC,2,null,HL70000
TCC,9,null,HL70136
TCC,6,null,HL70000
TCC,10,null,HL70136
TCC,13,null,HL70000
TCC,1,null,HL70000
TCC,3,null,HL70000
TCC,8,null,HL70000
TCD,2,null,HL70000
TCD,7,null,HL70136
TCD,1,null,HL70000
TCD,5,null,HL70000
TCD,3,null,HL70000
TCD,4,null,HL70000
TCD,8,null,HL70389
TCD,6,null,HL70136
TQ1,11,null,HL70000
TQ1,8,null,HL70000
TQ1,3,null,HL70335
TQ1,13,null,HL70000
TQ1,6,null,HL70000
TQ1,9,null,HL70485
TQ1,12,null,HL70427
TQ1,1,null,HL70000
TQ1,2,null,HL70000
TQ1,7,null,HL70000
TQ1,4,null,HL70000
TQ1,14,null,HL70000
TQ1,5,null,HL70000
TQ1,10,null,HL70000
TXA,4,null,HL70000
TXA,21,null,HL70000
TXA,22,null,HL70000
TXA,15,null,HL70000
TXA,2,null,HL70270
TXA,12,null,HL70000
TXA,23,null,HL70000
TXA,10,null,HL70000
TXA,20,null,HL70275
TXA,5,null,HL70000
TXA,19,null,HL70273
TXA,17,null,HL70271
TXA,9,null,HL70000
TXA,16,null,HL70000
TXA,8,null,HL70000
TXA,13,null,HL70000
TXA,18,null,HL70272
TXA,11,null,HL70000
TXA,14,null,HL70000
TXA,6,null,HL70000
TXA,7,null,HL70000
TXA,1,null,HL70000
TXA,3,null,HL70191
UB1,17,null,HL70351
UB1,18,null,HL70000
UB1,3,null,HL70000
UB1,5,null,HL70000
UB1,15,null,HL70000
UB1,12,null,HL70348
UB1,7,null,HL70043
UB1,21,null,HL70000
UB1,13,null,HL70349
UB1,4,null,HL70000
UB1,9,null,HL70000
UB1,19,null,HL70000
UB1,22,null,HL70000
UB1,6,null,HL70000
UB1,20,null,HL70000
UB1,1,null,HL70000
UB1,2,null,HL70000
UB1,8,null,HL70000
UB1,16,null,HL70000
UB1,23,null,HL70000
UB1,10,null,HL70000
UB1,14,null,HL70000
UB1,11,null,HL70000
URD,1,null,HL70000
URD,2,null,HL70109
URD,3,null,HL70000
URD,5,null,HL70000
URD,7,null,HL70108
URD,4,null,HL70048
URD,6,null,HL70000
URS,3,null,HL70000
URS,4,null,HL70000
URS,7,null,HL70157
URS,8,null,HL70158
URS,1,null,HL70000
URS,5,null,HL70000
URS,9,null,HL70000
URS,6,null,HL70156
URS,2,null,HL70000
VAR,6,null,HL70000
VAR,4,null,HL70000
VAR,1,null,HL70000
VAR,5,null,HL70000
VAR,3,null,HL70000
VAR,2,null,HL70000
VTQ,2,null,HL70106
VTQ,5,null,HL70000
VTQ,4,null,HL70000
VTQ,1,null,HL70000
VTQ,3,null,HL70000
