10,0,REO,YYYYMMDDHHMMSS.SSSS[+/-ZZZZ],Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.SSSS[+/-ZZZZ]'.,^(\d{14}\.\d{4})([+-]\d{4})?$
1,0,R,YYYY[MM[DD[HH[MM[SS[.S[S[S[S]]]]]]]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYY[MM[DD[HH[MM[SS[.S[S[S[S]]]]]]]]]+/-ZZZZ'.,^(\d{4}|\d{6}|\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3}|\d{14}\.\d{4})([+-]\d{4})$
1,1,R,YYYY[MM[DD[HH[MM[SS[.S[S[S]]]]]]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYY[MM[DD[HH[MM[SS[.S[S[S]]]]]]]]+/-ZZZZ'.,^(\d{4}|\d{6}|\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3})([+-]\d{4})$
1,2,R,YYYY[MM[DD[HH[MM[SS[.S[S]]]]]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYY[MM[DD[HH[MM[SS[.S[S]]]]]]]+/-ZZZZ'.,^(\d{4}|\d{6}|\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2})([+-]\d{4})$
1,3,R,YYYY[MM[DD[HH[MM[SS[.S]]]]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYY[MM[DD[HH[MM[SS[.S]]]]]]+/-ZZZZ'.,^(\d{4}|\d{6}|\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d)([+-]\d{4})$
1,4,R,YYYY[MM[DD[HH[MM[SS]]]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYY[MM[DD[HH[MM[SS]]]]]+/-ZZZZ'.,^(\d{4}|\d{6}|\d{8}|\d{10}|\d{12}|\d{14})([+-]\d{4})$
1,5,R,YYYY[MM[DD[HH[MM]]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYY[MM[DD[HH[MM]]]]+/-ZZZZ'.,^(\d{4}|\d{6}|\d{8}|\d{10}|\d{12})([+-]\d{4})$
1,6,R,YYYY[MM[DD[HH]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYY[MM[DD[HH]]]+/-ZZZZ'.,^(\d{4}|\d{6}|\d{8}|\d{10})([+-]\d{4})$
1,7,R,YYYY[MM[DD]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYY[MM[DD]]+/-ZZZZ'.,^(\d{4}|\d{6}|\d{8})([+-]\d{4})$
1,8,R,YYYY[MM]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYY[MM]+/-ZZZZ'.,^(\d{4}|\d{6})([+-]\d{4})$
1,9,R,YYYY+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYY+/-ZZZZ'.,^(\d{4})([+-]\d{4})$
2,0,R,YYYYMM[DD[HH[MM[SS[.S[S[S[S]]]]]]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD[HH[MM[SS[.S[S[S[S]]]]]]]]+/-ZZZZ'.,^(\d{6}|\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3}|\d{14}\.\d{4})([+-]\d{4})$
2,1,R,YYYYMM[DD[HH[MM[SS[.S[S[S]]]]]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD[HH[MM[SS[.S[S[S]]]]]]]+/-ZZZZ'.,^(\d{6}|\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3})([+-]\d{4})$
2,2,R,YYYYMM[DD[HH[MM[SS[.S[S]]]]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD[HH[MM[SS[.S[S]]]]]]+/-ZZZZ'.,^(\d{6}|\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2})([+-]\d{4})$
2,3,R,YYYYMM[DD[HH[MM[SS[.S]]]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD[HH[MM[SS[.S]]]]]+/-ZZZZ'.,^(\d{6}|\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d)([+-]\d{4})$
2,4,R,YYYYMM[DD[HH[MM[SS]]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD[HH[MM[SS]]]]+/-ZZZZ'.,^(\d{6}|\d{8}|\d{10}|\d{12}|\d{14})([+-]\d{4})$
2,5,R,YYYYMM[DD[HH[MM]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD[HH[MM]]]+/-ZZZZ'.,^(\d{6}|\d{8}|\d{10}|\d{12})([+-]\d{4})$
2,6,R,YYYYMM[DD[HH]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD[HH]]+/-ZZZZ'.,^(\d{6}|\d{8}|\d{10})([+-]\d{4})$
2,7,R,YYYYMM[DD]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM[DD]+/-ZZZZ'.,^(\d{6}|\d{8})([+-]\d{4})$
2,8,R,YYYYMM+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMM+/-ZZZZ'.,^(\d{6})([+-]\d{4})$
3,0,R,YYYYMMDD[HH[MM[SS[.S[S[S[S]]]]]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD[HH[MM[SS[.S[S[S[S]]]]]]]+/-ZZZZ'.,^(\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3}|\d{14}\.\d{4})([+-]\d{4})$
3,1,R,YYYYMMDD[HH[MM[SS[.S[S[S]]]]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD[HH[MM[SS[.S[S[S]]]]]]+/-ZZZZ'.,^(\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3})([+-]\d{4})$
3,2,R,YYYYMMDD[HH[MM[SS[.S[S]]]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD[HH[MM[SS[.S[S]]]]]+/-ZZZZ'.,^(\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2})([+-]\d{4})$
3,3,R,YYYYMMDD[HH[MM[SS[.S]]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD[HH[MM[SS[.S]]]]+/-ZZZZ'.,^(\d{8}|\d{10}|\d{12}|\d{14}|\d{14}\.\d)([+-]\d{4})$
3,4,R,YYYYMMDD[HH[MM[SS]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD[HH[MM[SS]]]+/-ZZZZ'.,^(\d{8}|\d{10}|\d{12}|\d{14})([+-]\d{4})$
3,5,R,YYYYMMDD[HH[MM]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD[HH[MM]]+/-ZZZZ'.,^(\d{8}|\d{10}|\d{12})([+-]\d{4})$
3,6,R,YYYYMMDD[HH]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD[HH]+/-ZZZZ'.,^(\d{8}|\d{10})([+-]\d{4})$
3,7,R,YYYYMMDD+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDD+/-ZZZZ'.,^(\d{8})([+-]\d{4})$
4,0,R,YYYYMMDDHH[MM[SS[.S[S[S[S]]]]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHH[MM[SS[.S[S[S[S]]]]]]+/-ZZZZ'.,^(\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3}|\d{14}\.\d{4})([+-]\d{4})$
4,1,R,YYYYMMDDHH[MM[SS[.S[S[S]]]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHH[MM[SS[.S[S[S]]]]]+/-ZZZZ'.,^(\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3})([+-]\d{4})$
4,2,R,YYYYMMDDHH[MM[SS[.S[S]]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHH[MM[SS[.S[S]]]]+/-ZZZZ'.,^(\d{10}|\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2})([+-]\d{4})$
4,3,R,YYYYMMDDHH[MM[SS[.S]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHH[MM[SS[.S]]]+/-ZZZZ'.,^(\d{10}|\d{12}|\d{14}|\d{14}\.\d)([+-]\d{4})$
4,4,R,YYYYMMDDHH[MM[SS]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHH[MM[SS]]+/-ZZZZ'.,^(\d{10}|\d{12}|\d{14})([+-]\d{4})$
4,5,R,YYYYMMDDHH[MM]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHH[MM]+/-ZZZZ'.,^(\d{10}|\d{12})([+-]\d{4})$
4,6,R,YYYYMMDDHH+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHH+/-ZZZZ'.,^(\d{10})([+-]\d{4})$
5,0,R,YYYYMMDDHHMM[SS[.S[S[S[S]]]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMM[SS[.S[S[S[S]]]]]+/-ZZZZ'.,^(\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3}|\d{14}\.\d{4})([+-]\d{4})$
5,1,R,YYYYMMDDHHMM[SS[.S[S[S]]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMM[SS[.S[S[S]]]]+/-ZZZZ'.,^(\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3})([+-]\d{4})$
5,2,R,YYYYMMDDHHMM[SS[.S[S]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMM[SS[.S[S]]]+/-ZZZZ'.,^(\d{12}|\d{14}|\d{14}\.\d|\d{14}\.\d{2})([+-]\d{4})$
5,3,R,YYYYMMDDHHMM[SS[.S]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMM[SS[.S]]+/-ZZZZ'.,^(\d{12}|\d{14}|\d{14}\.\d)([+-]\d{4})$
5,4,R,YYYYMMDDHHMM[SS]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMM[SS]+/-ZZZZ'.,^(\d{12}|\d{14})([+-]\d{4})$
5,5,R,YYYYMMDDHHMM+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMM+/-ZZZZ'.,^(\d{12})([+-]\d{4})$
6,0,R,YYYYMMDDHHMMSS[.S[S[S[S]]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS[.S[S[S[S]]]]+/-ZZZZ'.,^(\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3}|\d{14}\.\d{4})([+-]\d{4})$
6,1,R,YYYYMMDDHHMMSS[.S[S[S]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS[.S[S[S]]]+/-ZZZZ'.,^(\d{14}|\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3})([+-]\d{4})$
6,2,R,YYYYMMDDHHMMSS[.S[S]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS[.S[S]]+/-ZZZZ'.,^(\d{14}|\d{14}\.\d|\d{14}\.\d{2})([+-]\d{4})$
6,3,R,YYYYMMDDHHMMSS[.S]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS[.S]+/-ZZZZ'.,^(\d{14}|\d{14}\.\d)([+-]\d{4})$
6,4,R,YYYYMMDDHHMMSS+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS+/-ZZZZ'.,^(\d{14})([+-]\d{4})$
7,0,R,YYYYMMDDHHMMSS.S[S[S[S]]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.S[S[S[S]]]+/-ZZZZ'.,^(\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3}|\d{14}\.\d{4})([+-]\d{4})$
7,1,R,YYYYMMDDHHMMSS.S[S[S]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.S[S[S]]+/-ZZZZ'.,^(\d{14}\.\d|\d{14}\.\d{2}|\d{14}\.\d{3})([+-]\d{4})$
7,2,R,YYYYMMDDHHMMSS.S[S]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.S[S]+/-ZZZZ'.,^(\d{14}\.\d|\d{14}\.\d{2})([+-]\d{4})$
7,3,R,YYYYMMDDHHMMSS.S+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.S+/-ZZZZ'.,^(\d{14}\.\d)([+-]\d{4})$
8,0,R,YYYYMMDDHHMMSS.SS[S[S]]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.SS[S[S]]+/-ZZZZ'.,^(\d{14}\.\d{2}|\d{14}\.\d{3}|\d{14}\.\d{4})([+-]\d{4})$
8,1,R,YYYYMMDDHHMMSS.SS[S]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.SS[S]+/-ZZZZ'.,^(\d{14}\.\d{2}|\d{14}\.\d{3})([+-]\d{4})$
8,2,R,YYYYMMDDHHMMSS.SS+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.SS+/-ZZZZ'.,^(\d{14}\.\d{2})([+-]\d{4})$
9,0,R,YYYYMMDDHHMMSS.SSS[S]+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.SSS[S]+/-ZZZZ'.,^(\d{14}\.\d{3}|\d{14}\.\d{4})([+-]\d{4})$
9,1,R,YYYYMMDDHHMMSS.SSS+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.SSS+/-ZZZZ'.,^(\d{14}\.\d{3})([+-]\d{4})$
10,0,R,YYYYMMDDHHMMSS.SSSS+/-ZZZZ,Element 'xxx' SHALL follow the Date/Time pattern 'YYYYMMDDHHMMSS.SSSS+/-ZZZZ'.,^(\d{14}\.\d{4})([+-]\d{4})$
